id;kodeunit;namaunit;bulan;jumlah;tahun;created_at
1022;10500;Fakultas Farmasi;1;236970809;2023;2023-09-18 10:28:53.134917
1023;10500;Fakultas Farmasi;2;466266348;2023;2023-09-18 10:28:53.211419
1024;10500;Fakultas Farmasi;3;1571661737;2023;2023-09-18 10:28:53.278727
1025;10500;Fakultas Farmasi;4;3496418097;2023;2023-09-18 10:28:53.37088
1026;10500;Fakultas Farmasi;5;1677878034;2023;2023-09-18 10:28:53.48562
1027;10500;Fakultas Farmasi;6;1049970487;2023;2023-09-18 10:28:53.569618
1028;10500;Fakultas Farmasi;7;988011035;2023;2023-09-18 10:28:53.619369
1029;10500;Fakultas Farmasi;8;2693963098;2023;2023-09-18 10:28:53.703423
1030;10500;Fakultas Farmasi;9;1522152812;2023;2023-09-18 10:28:54.002843
1031;10600;Fakultas Kedokteran Hewan;1;74777159;2023;2023-09-18 10:28:54.097577
1032;10600;Fakultas Kedokteran Hewan;2;1156069721;2023;2023-09-18 10:28:54.164425
1033;10600;Fakultas Kedokteran Hewan;3;1360262811;2023;2023-09-18 10:28:54.280832
1034;10600;Fakultas Kedokteran Hewan;4;861614599;2023;2023-09-18 10:28:54.377431
1035;10600;Fakultas Kedokteran Hewan;5;1352745307;2023;2023-09-18 10:28:54.412291
1036;10600;Fakultas Kedokteran Hewan;6;1625829025;2023;2023-09-18 10:28:54.445827
1037;10600;Fakultas Kedokteran Hewan;7;1750974219;2023;2023-09-18 10:28:54.479036
1038;10600;Fakultas Kedokteran Hewan;8;1779377698;2023;2023-09-18 10:28:54.655346
1039;10600;Fakultas Kedokteran Hewan;9;2041661464;2023;2023-09-18 10:28:54.744796
1040;10700;Fakultas Ilmu Sosial dan Ilmu Politik;1;71350000;2023;2023-09-18 10:28:54.788545
1041;10700;Fakultas Ilmu Sosial dan Ilmu Politik;2;1164653679;2023;2023-09-18 10:28:54.853224
1042;10700;Fakultas Ilmu Sosial dan Ilmu Politik;3;1557802899;2023;2023-09-18 10:28:54.913648
1043;10700;Fakultas Ilmu Sosial dan Ilmu Politik;4;1875945926;2023;2023-09-18 10:28:54.947361
1044;10700;Fakultas Ilmu Sosial dan Ilmu Politik;5;1735525710;2023;2023-09-18 10:28:54.980576
1045;10700;Fakultas Ilmu Sosial dan Ilmu Politik;6;1905772820;2023;2023-09-18 10:28:55.044883
1046;10700;Fakultas Ilmu Sosial dan Ilmu Politik;7;2109392720;2023;2023-09-18 10:28:55.298654
1047;10700;Fakultas Ilmu Sosial dan Ilmu Politik;8;2479153385;2023;2023-09-18 10:28:55.337785
1048;10700;Fakultas Ilmu Sosial dan Ilmu Politik;9;1243200044;2023;2023-09-18 10:28:55.532421
1049;10800;Fakultas Sains dan Teknologi;1;570340131;2023;2023-09-18 10:28:55.573906
1050;10800;Fakultas Sains dan Teknologi;2;1547465194;2023;2023-09-18 10:28:55.607691
1051;10800;Fakultas Sains dan Teknologi;3;2169544287;2023;2023-09-18 10:28:55.641044
1052;10800;Fakultas Sains dan Teknologi;4;2791607417;2023;2023-09-18 10:28:55.704197
1053;10800;Fakultas Sains dan Teknologi;5;2256412569;2023;2023-09-18 10:28:55.766308
1054;10800;Fakultas Sains dan Teknologi;6;2316145698;2023;2023-09-18 10:28:55.816501
1055;10800;Fakultas Sains dan Teknologi;7;2887865584;2023;2023-09-18 10:28:55.849593
1056;10800;Fakultas Sains dan Teknologi;8;2641541957;2023;2023-09-18 10:28:55.887594
1057;10800;Fakultas Sains dan Teknologi;9;632182990;2023;2023-09-18 10:28:55.920838
1058;10900;Fakultas Kesehatan Masyarakat;1;105251864;2023;2023-09-18 10:28:55.954298
1059;10900;Fakultas Kesehatan Masyarakat;2;1464552519;2023;2023-09-18 10:28:56.01722
1060;10900;Fakultas Kesehatan Masyarakat;3;900517164;2023;2023-09-18 10:28:56.050635
1061;10900;Fakultas Kesehatan Masyarakat;4;1856879403;2023;2023-09-18 10:28:56.212353
1062;10900;Fakultas Kesehatan Masyarakat;5;1303573287;2023;2023-09-18 10:28:56.281165
1063;10900;Fakultas Kesehatan Masyarakat;6;1570783807;2023;2023-09-18 10:28:56.314758
1064;10900;Fakultas Kesehatan Masyarakat;7;1426198085;2023;2023-09-18 10:28:56.348383
1065;10900;Fakultas Kesehatan Masyarakat;8;1972696402;2023;2023-09-18 10:28:56.381379
1066;10900;Fakultas Kesehatan Masyarakat;9;1006517741;2023;2023-09-18 10:28:56.420332
1067;11000;Fakultas Psikologi;1;183268323;2023;2023-09-18 10:28:56.459485
1068;11000;Fakultas Psikologi;2;699187649;2023;2023-09-18 10:28:56.551789
1069;11000;Fakultas Psikologi;3;460515266;2023;2023-09-18 10:28:56.620847
1070;11000;Fakultas Psikologi;4;1041177094;2023;2023-09-18 10:28:56.685287
1071;11000;Fakultas Psikologi;5;1002831986;2023;2023-09-18 10:28:56.861938
1072;11000;Fakultas Psikologi;6;958116793;2023;2023-09-18 10:28:56.905287
1073;11000;Fakultas Psikologi;7;1981716578;2023;2023-09-18 10:28:56.947165
1074;11000;Fakultas Psikologi;8;1349197272;2023;2023-09-18 10:28:56.988708
1075;11000;Fakultas Psikologi;9;771201753;2023;2023-09-18 10:28:57.038422
1076;11100;Fakultas Ilmu Budaya;1;58850000;2023;2023-09-18 10:28:57.105499
1077;11100;Fakultas Ilmu Budaya;2;408777023;2023;2023-09-18 10:28:57.172089
1078;11100;Fakultas Ilmu Budaya;3;710813454;2023;2023-09-18 10:28:57.245841
1079;11100;Fakultas Ilmu Budaya;4;1387774690;2023;2023-09-18 10:28:57.305574
1080;11100;Fakultas Ilmu Budaya;5;830485229;2023;2023-09-18 10:28:57.35581
1081;11100;Fakultas Ilmu Budaya;6;1004047745;2023;2023-09-18 10:28:57.40585
1082;11100;Fakultas Ilmu Budaya;7;2044565459;2023;2023-09-18 10:28:57.464524
1083;11100;Fakultas Ilmu Budaya;8;1051869867;2023;2023-09-18 10:28:57.522784
1084;11100;Fakultas Ilmu Budaya;9;680227667;2023;2023-09-18 10:28:57.572602
1085;11200;Fakultas Keperawatan;1;80782080;2023;2023-09-18 10:28:57.639531
1086;11200;Fakultas Keperawatan;2;689808314;2023;2023-09-18 10:28:57.680808
1087;11200;Fakultas Keperawatan;3;1316368633;2023;2023-09-18 10:28:57.745289
1088;11200;Fakultas Keperawatan;4;2213212117;2023;2023-09-18 10:28:57.79789
1089;11200;Fakultas Keperawatan;5;1498581276;2023;2023-09-18 10:28:57.839494
1090;11200;Fakultas Keperawatan;6;1327784181;2023;2023-09-18 10:28:57.914262
1091;11200;Fakultas Keperawatan;7;1577634565;2023;2023-09-18 10:28:57.948033
1092;11200;Fakultas Keperawatan;8;962305112;2023;2023-09-18 10:28:57.981344
1093;11200;Fakultas Keperawatan;9;441776870;2023;2023-09-18 10:28:58.190328
1094;11300;Fakultas Perikanan dan Kelautan;1;78793402;2023;2023-09-18 10:28:58.266433
1095;11300;Fakultas Perikanan dan Kelautan;2;404759193;2023;2023-09-18 10:28:58.492575
1096;11300;Fakultas Perikanan dan Kelautan;3;890171884;2023;2023-09-18 10:28:58.624587
1097;11300;Fakultas Perikanan dan Kelautan;4;901698243;2023;2023-09-18 10:28:58.675685
1098;11100;Fakultas Ilmu Budaya;5;1436519330;2019;2023-09-18 10:28:58.641055
1099;11100;Fakultas Ilmu Budaya;6;486766969;2019;2023-09-18 10:28:58.710121
1100;11100;Fakultas Ilmu Budaya;7;963280113;2019;2023-09-18 10:28:58.83233
1101;11100;Fakultas Ilmu Budaya;8;821963030;2019;2023-09-18 10:28:58.865373
1102;11100;Fakultas Ilmu Budaya;9;986050918;2019;2023-09-18 10:28:58.899172
1103;11100;Fakultas Ilmu Budaya;10;1040880068;2019;2023-09-18 10:28:58.978926
1104;11100;Fakultas Ilmu Budaya;11;1336443631;2019;2023-09-18 10:28:59.060934
1105;11100;Fakultas Ilmu Budaya;12;2554716598;2019;2023-09-18 10:28:59.16129
1106;11200;Fakultas Keperawatan;1;75193584;2019;2023-09-18 10:28:59.268196
1107;11200;Fakultas Keperawatan;2;257934554;2019;2023-09-18 10:28:59.340523
1108;11200;Fakultas Keperawatan;3;388478330;2019;2023-09-18 10:28:59.386541
1109;11200;Fakultas Keperawatan;4;384414619;2019;2023-09-18 10:28:59.428895
1110;11200;Fakultas Keperawatan;5;992775173;2019;2023-09-18 10:28:59.486105
1111;11200;Fakultas Keperawatan;6;766528420;2019;2023-09-18 10:28:59.566862
1112;11200;Fakultas Keperawatan;7;512987335;2019;2023-09-18 10:28:59.607533
1113;11200;Fakultas Keperawatan;8;613571794;2019;2023-09-18 10:28:59.694627
1114;11200;Fakultas Keperawatan;9;1229960684;2019;2023-09-18 10:28:59.92062
1115;11200;Fakultas Keperawatan;10;492850817;2019;2023-09-18 10:28:59.967244
1116;11200;Fakultas Keperawatan;11;928858114;2019;2023-09-18 10:29:00.012431
1117;11200;Fakultas Keperawatan;12;1997666140;2019;2023-09-18 10:29:00.053659
1118;11300;Fakultas Perikanan dan Kelautan;1;55650409;2019;2023-09-18 10:29:00.087122
1119;11300;Fakultas Perikanan dan Kelautan;2;228898047;2019;2023-09-18 10:29:00.195658
1120;11300;Fakultas Perikanan dan Kelautan;3;234607048;2019;2023-09-18 10:29:00.251735
1121;11300;Fakultas Perikanan dan Kelautan;4;531845908;2019;2023-09-18 10:29:00.334913
1122;11300;Fakultas Perikanan dan Kelautan;5;565530264;2019;2023-09-18 10:29:00.370598
1123;11300;Fakultas Perikanan dan Kelautan;6;768788554;2019;2023-09-18 10:29:00.420917
1124;11300;Fakultas Perikanan dan Kelautan;7;611252747;2019;2023-09-18 10:29:00.613242
1125;11300;Fakultas Perikanan dan Kelautan;8;477370620;2019;2023-09-18 10:29:00.654094
1126;11300;Fakultas Perikanan dan Kelautan;9;568024609;2019;2023-09-18 10:29:00.687421
1127;11300;Fakultas Perikanan dan Kelautan;10;627145939;2019;2023-09-18 10:29:00.721013
1128;11300;Fakultas Perikanan dan Kelautan;11;790550555;2019;2023-09-18 10:29:00.754147
1129;11300;Fakultas Perikanan dan Kelautan;12;1362575874;2019;2023-09-18 10:29:00.863156
1130;11400;Program Pascasarjana;1;74897023;2019;2023-09-18 10:29:00.912837
1131;11400;Program Pascasarjana;2;554376545;2019;2023-09-18 10:29:01.071143
1132;11400;Program Pascasarjana;3;260252325;2019;2023-09-18 10:29:01.128398
1133;11400;Program Pascasarjana;4;306005477;2019;2023-09-18 10:29:01.162833
1134;11400;Program Pascasarjana;5;618911575;2019;2023-09-18 10:29:01.220622
1135;11400;Program Pascasarjana;6;404962478;2019;2023-09-18 10:29:01.265118
1136;11400;Program Pascasarjana;7;287673685;2019;2023-09-18 10:29:01.298743
1137;11400;Program Pascasarjana;8;351616576;2019;2023-09-18 10:29:01.378895
1138;11400;Program Pascasarjana;9;233132972;2019;2023-09-18 10:29:01.589197
1139;11400;Program Pascasarjana;10;303783140;2019;2023-09-18 10:29:01.697851
1140;11400;Program Pascasarjana;11;514752281;2019;2023-09-18 10:29:01.750159
1141;11400;Program Pascasarjana;12;1137206966;2019;2023-09-18 10:29:01.872877
1142;11500;Fakultas Vokasi;1;193363991;2019;2023-09-18 10:29:01.981135
1143;11500;Fakultas Vokasi;2;569929501;2019;2023-09-18 10:29:02.080731
1144;11500;Fakultas Vokasi;3;636115782;2019;2023-09-18 10:29:02.122027
1145;11500;Fakultas Vokasi;4;1053850715;2019;2023-09-18 10:29:02.155384
1146;11500;Fakultas Vokasi;5;2377765549;2019;2023-09-18 10:29:02.188829
1147;11500;Fakultas Vokasi;6;1028641795;2019;2023-09-18 10:29:02.222191
1148;11500;Fakultas Vokasi;7;1363519680;2019;2023-09-18 10:29:02.255622
1149;11500;Fakultas Vokasi;8;999637569;2019;2023-09-18 10:29:02.322422
1150;11500;Fakultas Vokasi;9;1361869643;2019;2023-09-18 10:29:02.35561
1151;11500;Fakultas Vokasi;10;1715135071;2019;2023-09-18 10:29:02.389266
1152;11500;Fakultas Vokasi;11;1283279734;2019;2023-09-18 10:29:02.464349
1153;11500;Fakultas Vokasi;12;3363322649;2019;2023-09-18 10:29:02.49748
1154;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);1;101881533;2019;2023-09-18 10:29:02.530838
1155;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);2;224192238;2019;2023-09-18 10:29:02.564091
1156;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);3;264914011;2019;2023-09-18 10:29:02.705373
1157;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);4;643697427;2019;2023-09-18 10:29:02.747901
1158;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);5;605450895;2019;2023-09-18 10:29:02.823148
1159;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);6;472629947;2019;2023-09-18 10:29:02.999815
1160;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);7;387670094;2019;2023-09-18 10:29:03.139798
1161;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);8;631488392;2019;2023-09-18 10:29:03.265701
1162;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);9;860502815;2019;2023-09-18 10:29:03.407101
1163;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);10;982778159;2019;2023-09-18 10:29:03.440039
1164;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);11;901345938;2019;2023-09-18 10:29:03.506572
1165;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);12;1661849406;2019;2023-09-18 10:29:03.556871
1166;11700;Vokasi Keperawatan Lamongan;1;44580481;2019;2023-09-18 10:29:03.595753
1167;11700;Vokasi Keperawatan Lamongan;2;63315069;2019;2023-09-18 10:29:03.698547
1168;11700;Vokasi Keperawatan Lamongan;3;55442440;2019;2023-09-18 10:29:03.849778
1169;11700;Vokasi Keperawatan Lamongan;4;60238568;2019;2023-09-18 10:29:03.938991
1170;11700;Vokasi Keperawatan Lamongan;5;76838022;2019;2023-09-18 10:29:03.990508
1171;11700;Vokasi Keperawatan Lamongan;6;50927149;2019;2023-09-18 10:29:04.057047
1172;11700;Vokasi Keperawatan Lamongan;7;50579293;2019;2023-09-18 10:29:04.090405
1173;11700;Vokasi Keperawatan Lamongan;8;98763871;2019;2023-09-18 10:29:04.123693
1174;11700;Vokasi Keperawatan Lamongan;9;121247959;2019;2023-09-18 10:29:04.157363
1175;11700;Vokasi Keperawatan Lamongan;10;200754615;2019;2023-09-18 10:29:04.190803
1176;11700;Vokasi Keperawatan Lamongan;11;163199100;2019;2023-09-18 10:29:04.223868
1177;11700;Vokasi Keperawatan Lamongan;12;118916378;2019;2023-09-18 10:29:04.257584
1178;11800;Vokasi Keperawatan Gresik;4;134705138;2019;2023-09-18 10:29:04.290889
1179;11800;Vokasi Keperawatan Gresik;5;143484641;2019;2023-09-18 10:29:04.350072
1180;11800;Vokasi Keperawatan Gresik;6;32655000;2019;2023-09-18 10:29:04.481958
1181;11800;Vokasi Keperawatan Gresik;7;63760000;2019;2023-09-18 10:29:04.635181
1182;11800;Vokasi Keperawatan Gresik;8;76070000;2019;2023-09-18 10:29:04.674813
1183;11300;Fakultas Perikanan dan Kelautan;5;582412199;2023;2023-09-18 10:28:58.814439
1184;11300;Fakultas Perikanan dan Kelautan;6;1375178698;2023;2023-09-18 10:28:58.848956
1185;11300;Fakultas Perikanan dan Kelautan;7;691886399;2023;2023-09-18 10:28:58.882085
1186;11300;Fakultas Perikanan dan Kelautan;8;731678629;2023;2023-09-18 10:28:58.922618
1187;11300;Fakultas Perikanan dan Kelautan;9;624407827;2023;2023-09-18 10:28:59.011194
1188;11400;Program Pascasarjana;1;107815000;2023;2023-09-18 10:28:59.09477
1189;11400;Program Pascasarjana;2;672964624;2023;2023-09-18 10:28:59.194445
1190;11400;Program Pascasarjana;3;910240237;2023;2023-09-18 10:28:59.290648
1191;11400;Program Pascasarjana;4;901995528;2023;2023-09-18 10:28:59.361339
1192;11400;Program Pascasarjana;5;764638984;2023;2023-09-18 10:28:59.403141
1193;11400;Program Pascasarjana;6;974804386;2023;2023-09-18 10:28:59.466332
1194;11400;Program Pascasarjana;7;600641510;2023;2023-09-18 10:28:59.524153
1195;11400;Program Pascasarjana;8;1060725426;2023;2023-09-18 10:28:59.586281
1196;11400;Program Pascasarjana;9;329375880;2023;2023-09-18 10:28:59.641115
1197;11500;Fakultas Vokasi;1;67006436;2023;2023-09-18 10:28:59.892595
1198;11500;Fakultas Vokasi;2;637110557;2023;2023-09-18 10:28:59.936401
1199;11500;Fakultas Vokasi;3;1221360295;2023;2023-09-18 10:28:59.987057
1200;11500;Fakultas Vokasi;4;2039545100;2023;2023-09-18 10:29:00.034535
1201;11500;Fakultas Vokasi;5;1080629410;2023;2023-09-18 10:29:00.070222
1202;11500;Fakultas Vokasi;6;3666796098;2023;2023-09-18 10:29:00.103463
1203;11500;Fakultas Vokasi;7;3588677743;2023;2023-09-18 10:29:00.226745
1204;11500;Fakultas Vokasi;8;2319219708;2023;2023-09-18 10:29:00.301308
1205;11500;Fakultas Vokasi;9;1751341964;2023;2023-09-18 10:29:00.35335
1206;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);1;220708688;2023;2023-09-18 10:29:00.400113
1207;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);2;1344037865;2023;2023-09-18 10:29:00.589866
1208;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);3;661402891;2023;2023-09-18 10:29:00.635665
1209;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);4;1047366778;2023;2023-09-18 10:29:00.670508
1210;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);5;647178885;2023;2023-09-18 10:29:00.703573
1211;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);6;1071836147;2023;2023-09-18 10:29:00.737149
1212;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);7;914458991;2023;2023-09-18 10:29:00.791584
1213;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);8;638156654;2023;2023-09-18 10:29:00.896118
1214;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);9;479123895;2023;2023-09-18 10:29:00.946223
1215;11700;Vokasi Keperawatan Lamongan;2;39322664;2023;2023-09-18 10:29:01.088162
1216;11700;Vokasi Keperawatan Lamongan;4;42843500;2023;2023-09-18 10:29:01.146027
1217;11700;Vokasi Keperawatan Lamongan;5;50274665;2023;2023-09-18 10:29:01.183668
1218;11700;Vokasi Keperawatan Lamongan;6;62672500;2023;2023-09-18 10:29:01.248102
1219;11700;Vokasi Keperawatan Lamongan;7;145014500;2023;2023-09-18 10:29:01.281648
1220;11700;Vokasi Keperawatan Lamongan;8;26000000;2023;2023-09-18 10:29:01.329504
1221;11700;Vokasi Keperawatan Lamongan;9;53270000;2023;2023-09-18 10:29:01.532458
1222;11800;Vokasi Keperawatan Gresik;2;25245000;2023;2023-09-18 10:29:01.621476
1223;11800;Vokasi Keperawatan Gresik;3;40180210;2023;2023-09-18 10:29:01.71382
1224;11800;Vokasi Keperawatan Gresik;4;29617900;2023;2023-09-18 10:29:01.838942
1225;10100;Fakultas Kedokteran;1;754605000;2019;2023-09-18 10:29:01.920873
1226;11800;Vokasi Keperawatan Gresik;5;109456235;2023;2023-09-18 10:29:01.947476
1227;10100;Fakultas Kedokteran;2;1104460458;2019;2023-09-18 10:29:01.981177
1228;11800;Vokasi Keperawatan Gresik;7;75337970;2023;2023-09-18 10:29:02.047834
1229;10100;Fakultas Kedokteran;3;1517801846;2019;2023-09-18 10:29:02.080758
1230;11800;Vokasi Keperawatan Gresik;8;75666950;2023;2023-09-18 10:29:02.105629
1231;10100;Fakultas Kedokteran;4;2848079092;2019;2023-09-18 10:29:02.122118
1232;11800;Vokasi Keperawatan Gresik;9;31800000;2023;2023-09-18 10:29:02.138696
1233;10100;Fakultas Kedokteran;5;4274828615;2019;2023-09-18 10:29:02.155386
1234;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);1;60643104;2023;2023-09-18 10:29:02.172457
1235;10100;Fakultas Kedokteran;6;2622097506;2019;2023-09-18 10:29:02.188754
1236;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);2;760023773;2023;2023-09-18 10:29:02.205674
1237;10100;Fakultas Kedokteran;7;3567239415;2019;2023-09-18 10:29:02.222
1238;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);3;1733531658;2023;2023-09-18 10:29:02.238986
1239;10100;Fakultas Kedokteran;8;1621870787;2019;2023-09-18 10:29:02.255536
1240;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);4;1705252161;2023;2023-09-18 10:29:02.299335
1241;10100;Fakultas Kedokteran;9;4486474601;2019;2023-09-18 10:29:02.322428
1242;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);5;729524046;2023;2023-09-18 10:29:02.338811
1243;10100;Fakultas Kedokteran;10;3625313867;2019;2023-09-18 10:29:02.355514
1244;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);6;1178791382;2023;2023-09-18 10:29:02.37209
1245;10100;Fakultas Kedokteran;11;6485544906;2019;2023-09-18 10:29:02.389279
1246;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);7;1916647675;2023;2023-09-18 10:29:02.430735
1247;10100;Fakultas Kedokteran;12;15980584965;2019;2023-09-18 10:29:02.464517
1248;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);8;862027688;2023;2023-09-18 10:29:02.480603
1249;10200;Fakultas Kedokteran Gigi;1;244661148;2019;2023-09-18 10:29:02.497455
1250;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);9;606389147;2023;2023-09-18 10:29:02.513852
1251;10200;Fakultas Kedokteran Gigi;2;838497785;2019;2023-09-18 10:29:02.530788
1252;10200;Fakultas Kedokteran Gigi;3;1094738797;2019;2023-09-18 10:29:02.563992
1253;10200;Fakultas Kedokteran Gigi;4;771951972;2019;2023-09-18 10:29:02.597524
1254;10200;Fakultas Kedokteran Gigi;5;2572971691;2019;2023-09-18 10:29:02.733333
1255;10200;Fakultas Kedokteran Gigi;6;1914847946;2019;2023-09-18 10:29:02.781158
1256;10200;Fakultas Kedokteran Gigi;7;1381364989;2019;2023-09-18 10:29:02.839453
1257;10200;Fakultas Kedokteran Gigi;8;960893249;2019;2023-09-18 10:29:03.045038
1258;10200;Fakultas Kedokteran Gigi;9;1643076266;2019;2023-09-18 10:29:03.246763
1259;10200;Fakultas Kedokteran Gigi;10;2018658851;2019;2023-09-18 10:29:03.356998
1260;10200;Fakultas Kedokteran Gigi;11;2002655396;2019;2023-09-18 10:29:03.423429
1261;10200;Fakultas Kedokteran Gigi;12;4032909701;2019;2023-09-18 10:29:03.456706
1262;10300;Fakultas Hukum;1;446825898;2019;2023-09-18 10:29:03.529343
1263;10300;Fakultas Hukum;2;655011329;2019;2023-09-18 10:29:03.573163
1264;10300;Fakultas Hukum;3;1012488896;2019;2023-09-18 10:29:03.621242
1265;10300;Fakultas Hukum;4;918987991;2019;2023-09-18 10:29:03.789433
1266;10300;Fakultas Hukum;5;2173620912;2019;2023-09-18 10:29:03.915455
1267;10300;Fakultas Hukum;6;685580810;2019;2023-09-18 10:29:03.971765
1268;10300;Fakultas Hukum;7;1585640679;2019;2023-09-18 10:29:04.023805
1269;10300;Fakultas Hukum;8;996821316;2019;2023-09-18 10:29:04.073659
1270;10300;Fakultas Hukum;9;1033776112;2019;2023-09-18 10:29:04.106993
1271;10300;Fakultas Hukum;10;1260931615;2019;2023-09-18 10:29:04.140408
1272;10300;Fakultas Hukum;11;1652449386;2019;2023-09-18 10:29:04.173815
1273;10300;Fakultas Hukum;12;3730818374;2019;2023-09-18 10:29:04.207256
1274;10400;Fakultas Ekonomi dan Bisnis;1;423245952;2019;2023-09-18 10:29:04.240607
1275;10400;Fakultas Ekonomi dan Bisnis;2;1602303669;2019;2023-09-18 10:29:04.27393
1276;10400;Fakultas Ekonomi dan Bisnis;3;1205803256;2019;2023-09-18 10:29:04.324102
1277;10400;Fakultas Ekonomi dan Bisnis;4;2427286182;2019;2023-09-18 10:29:04.426573
1278;10400;Fakultas Ekonomi dan Bisnis;5;3968921158;2019;2023-09-18 10:29:04.515928
1279;10400;Fakultas Ekonomi dan Bisnis;6;3553039607;2019;2023-09-18 10:29:04.657605
1280;10400;Fakultas Ekonomi dan Bisnis;7;2450427005;2019;2023-09-18 10:29:04.699684
1281;10400;Fakultas Ekonomi dan Bisnis;8;2323252319;2019;2023-09-18 10:29:04.766161
1282;10400;Fakultas Ekonomi dan Bisnis;9;1885335277;2019;2023-09-18 10:29:04.8162
1283;10400;Fakultas Ekonomi dan Bisnis;10;4076262136;2019;2023-09-18 10:29:04.866197
1284;10400;Fakultas Ekonomi dan Bisnis;11;4534704317;2019;2023-09-18 10:29:04.925098
1285;10400;Fakultas Ekonomi dan Bisnis;12;11143280163;2019;2023-09-18 10:29:04.983279
1286;10500;Fakultas Farmasi;1;212930040;2019;2023-09-18 10:29:05.033133
1287;10500;Fakultas Farmasi;2;469980318;2019;2023-09-18 10:29:05.200407
1288;10500;Fakultas Farmasi;3;697874179;2019;2023-09-18 10:29:05.292004
1289;10500;Fakultas Farmasi;4;970754191;2019;2023-09-18 10:29:05.341517
1290;10500;Fakultas Farmasi;5;1651449173;2019;2023-09-18 10:29:05.391649
1291;10500;Fakultas Farmasi;6;1313399748;2019;2023-09-18 10:29:05.433342
1292;10500;Fakultas Farmasi;7;1116885566;2019;2023-09-18 10:29:05.474996
1293;10500;Fakultas Farmasi;8;1065051186;2019;2023-09-18 10:29:05.508745
1294;10500;Fakultas Farmasi;9;1239876598;2019;2023-09-18 10:29:05.550181
1295;10500;Fakultas Farmasi;10;1226902011;2019;2023-09-18 10:29:05.583532
1296;10500;Fakultas Farmasi;11;947369221;2019;2023-09-18 10:29:05.616941
1297;10500;Fakultas Farmasi;12;2181616340;2019;2023-09-18 10:29:05.658679
1298;10600;Fakultas Kedokteran Hewan;1;144460246;2019;2023-09-18 10:29:05.692501
1299;10600;Fakultas Kedokteran Hewan;2;523076593;2019;2023-09-18 10:29:05.725381
1300;10600;Fakultas Kedokteran Hewan;3;915201922;2019;2023-09-18 10:29:05.75874
1301;10600;Fakultas Kedokteran Hewan;4;750630734;2019;2023-09-18 10:29:05.792004
1302;10600;Fakultas Kedokteran Hewan;5;1798292720;2019;2023-09-18 10:29:05.976003
1303;10600;Fakultas Kedokteran Hewan;6;593216697;2019;2023-09-18 10:29:06.02564
1304;10600;Fakultas Kedokteran Hewan;7;524427800;2019;2023-09-18 10:29:06.167514
1305;10600;Fakultas Kedokteran Hewan;8;1139020105;2019;2023-09-18 10:29:06.20082
1306;10600;Fakultas Kedokteran Hewan;9;1341738088;2019;2023-09-18 10:29:06.234112
1307;10600;Fakultas Kedokteran Hewan;10;778253497;2019;2023-09-18 10:29:06.267588
1308;10600;Fakultas Kedokteran Hewan;11;1614463639;2019;2023-09-18 10:29:06.342731
1309;10600;Fakultas Kedokteran Hewan;12;3818125537;2019;2023-09-18 10:29:06.464327
1310;10700;Fakultas Ilmu Sosial dan Ilmu Politik;1;228605338;2019;2023-09-18 10:29:06.51776
1311;10700;Fakultas Ilmu Sosial dan Ilmu Politik;2;807184902;2019;2023-09-18 10:29:06.551409
1312;10700;Fakultas Ilmu Sosial dan Ilmu Politik;3;1063433102;2019;2023-09-18 10:29:06.597855
1313;10700;Fakultas Ilmu Sosial dan Ilmu Politik;4;1150506315;2019;2023-09-18 10:29:06.634736
