id,kodeunit,namaunit,bulan,jumlah,tahun,created_at
2067.0,10100.0,Fakultas Kedokteran,1900-06-01,5354902095.0,2021-01-01,2023-09-18 10:29:50.623372
2068.0,10100.0,Fakultas Kedokteran,1900-07-01,1551796923.0,2021-01-01,2023-09-18 10:29:50.639798
2069.0,10100.0,Fakultas Kedokteran,1900-08-01,2010334993.0,2021-01-01,2023-09-18 10:29:50.673276
2070.0,10100.0,Fakultas Kedokteran,1900-09-01,3863354420.0,2021-01-01,2023-09-18 10:29:50.706914
2071.0,10100.0,Fakultas Kedokteran,1900-10-01,6449284852.0,2021-01-01,2023-09-18 10:29:50.758342
2072.0,10100.0,Fakultas Kedokteran,1900-11-01,3638634511.0,2021-01-01,2023-09-18 10:29:50.817282
2073.0,10100.0,Fakultas Kedokteran,1900-12-01,16001299664.0,2021-01-01,2023-09-18 10:29:50.850788
2074.0,10200.0,Fakultas Kedokteran Gigi,1900-01-01,16870854.0,2021-01-01,2023-09-18 10:29:50.88403
2075.0,10200.0,Fakultas Kedokteran Gigi,1900-02-01,370895450.0,2021-01-01,2023-09-18 10:29:50.917888
2076.0,10200.0,Fakultas Kedokteran Gigi,1900-03-01,902891488.0,2021-01-01,2023-09-18 10:29:50.950956
2077.0,10200.0,Fakultas Kedokteran Gigi,1900-04-01,1618696583.0,2021-01-01,2023-09-18 10:29:50.990378
2078.0,10200.0,Fakultas Kedokteran Gigi,1900-05-01,1462586168.0,2021-01-01,2023-09-18 10:29:51.024554
2079.0,10200.0,Fakultas Kedokteran Gigi,1900-06-01,1577976470.0,2021-01-01,2023-09-18 10:29:51.057779
2080.0,10200.0,Fakultas Kedokteran Gigi,1900-07-01,811898816.0,2021-01-01,2023-09-18 10:29:51.124164
2081.0,10200.0,Fakultas Kedokteran Gigi,1900-08-01,1761855878.0,2021-01-01,2023-09-18 10:29:51.174016
2082.0,10200.0,Fakultas Kedokteran Gigi,1900-09-01,2074889476.0,2021-01-01,2023-09-18 10:29:51.224285
2083.0,10200.0,Fakultas Kedokteran Gigi,1900-10-01,1679392159.0,2021-01-01,2023-09-18 10:29:51.25776
2084.0,10200.0,Fakultas Kedokteran Gigi,1900-11-01,2483804551.0,2021-01-01,2023-09-18 10:29:51.308113
2085.0,10200.0,Fakultas Kedokteran Gigi,1900-12-01,5090442528.0,2021-01-01,2023-09-18 10:29:51.341317
2086.0,10300.0,Fakultas Hukum,1900-01-01,54998969.0,2021-01-01,2023-09-18 10:29:51.4273
2087.0,10300.0,Fakultas Hukum,1900-02-01,400740556.0,2021-01-01,2023-09-18 10:29:51.494196
2088.0,10300.0,Fakultas Hukum,1900-03-01,667546423.0,2021-01-01,2023-09-18 10:29:51.542093
2089.0,10300.0,Fakultas Hukum,1900-04-01,532095454.0,2021-01-01,2023-09-18 10:29:51.592298
2090.0,10300.0,Fakultas Hukum,1900-05-01,1142877208.0,2021-01-01,2023-09-18 10:29:51.626085
2091.0,10300.0,Fakultas Hukum,1900-06-01,628447388.0,2021-01-01,2023-09-18 10:29:51.659243
2092.0,10300.0,Fakultas Hukum,1900-07-01,865336386.0,2021-01-01,2023-09-18 10:29:51.703302
2093.0,10300.0,Fakultas Hukum,1900-08-01,1160874932.0,2021-01-01,2023-09-18 10:29:51.760204
2094.0,10300.0,Fakultas Hukum,1900-09-01,721207710.0,2021-01-01,2023-09-18 10:29:51.860531
2095.0,10300.0,Fakultas Hukum,1900-10-01,789000638.0,2021-01-01,2023-09-18 10:29:51.934893
2096.0,10300.0,Fakultas Hukum,1900-11-01,1161002026.0,2021-01-01,2023-09-18 10:29:51.993741
2097.0,10300.0,Fakultas Hukum,1900-12-01,2827805250.0,2021-01-01,2023-09-18 10:29:52.060217
2098.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-01-01,4893000.0,2021-01-01,2023-09-18 10:29:52.09362
2099.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-02-01,785146695.0,2021-01-01,2023-09-18 10:29:52.127318
2100.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-03-01,1355021161.0,2021-01-01,2023-09-18 10:29:52.160194
2101.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-04-01,1832813816.0,2021-01-01,2023-09-18 10:29:52.194329
2102.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-05-01,1528850989.0,2021-01-01,2023-09-18 10:29:52.227538
2103.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-06-01,3025074044.0,2021-01-01,2023-09-18 10:29:52.294449
2104.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-07-01,2923012037.0,2021-01-01,2023-09-18 10:29:52.361906
2105.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-08-01,1964274787.0,2021-01-01,2023-09-18 10:29:52.47841
2106.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-09-01,1839375797.0,2021-01-01,2023-09-18 10:29:52.57025
2107.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-10-01,2117370902.0,2021-01-01,2023-09-18 10:29:52.628336
2108.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-11-01,3942488692.0,2021-01-01,2023-09-18 10:29:52.661685
2109.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-12-01,8766292612.0,2021-01-01,2023-09-18 10:29:52.728755
2111.0,10500.0,Fakultas Farmasi,1900-02-01,155160205.0,2021-01-01,2023-09-18 10:29:52.796132
2112.0,10500.0,Fakultas Farmasi,1900-03-01,300721158.0,2021-01-01,2023-09-18 10:29:52.874777
2113.0,10500.0,Fakultas Farmasi,1900-04-01,442738795.0,2021-01-01,2023-09-18 10:29:53.014892
2114.0,10500.0,Fakultas Farmasi,1900-05-01,244065349.0,2021-01-01,2023-09-18 10:29:53.048428
2115.0,10500.0,Fakultas Farmasi,1900-06-01,1150616614.0,2021-01-01,2023-09-18 10:29:53.081388
2116.0,10500.0,Fakultas Farmasi,1900-07-01,333709609.0,2021-01-01,2023-09-18 10:29:53.20466
2117.0,10500.0,Fakultas Farmasi,1900-08-01,896624114.0,2021-01-01,2023-09-18 10:29:53.237871
2118.0,10500.0,Fakultas Farmasi,1900-09-01,1100751425.0,2021-01-01,2023-09-18 10:29:53.271526
2119.0,10500.0,Fakultas Farmasi,1900-10-01,1984523041.0,2021-01-01,2023-09-18 10:29:53.305333
2120.0,10500.0,Fakultas Farmasi,1900-11-01,1244618803.0,2021-01-01,2023-09-18 10:29:53.338395
2121.0,10500.0,Fakultas Farmasi,1900-12-01,4584248936.0,2021-01-01,2023-09-18 10:29:53.371721
2122.0,10600.0,Fakultas Kedokteran Hewan,1900-01-01,126640282.0,2021-01-01,2023-09-18 10:29:53.536748
2123.0,10600.0,Fakultas Kedokteran Hewan,1900-02-01,488607946.0,2021-01-01,2023-09-18 10:29:53.565602
2124.0,10600.0,Fakultas Kedokteran Hewan,1900-03-01,339359907.0,2021-01-01,2023-09-18 10:29:53.598923
2125.0,10600.0,Fakultas Kedokteran Hewan,1900-04-01,529066908.0,2021-01-01,2023-09-18 10:29:53.632367
2126.0,10600.0,Fakultas Kedokteran Hewan,1900-05-01,196750918.0,2021-01-01,2023-09-18 10:29:53.682663
2127.0,10600.0,Fakultas Kedokteran Hewan,1900-06-01,1167600187.0,2021-01-01,2023-09-18 10:29:53.73089
2128.0,10600.0,Fakultas Kedokteran Hewan,1900-07-01,403739913.0,2021-01-01,2023-09-18 10:29:53.797897
2129.0,10600.0,Fakultas Kedokteran Hewan,1900-08-01,560620829.0,2021-01-01,2023-09-18 10:29:53.873424
2130.0,10600.0,Fakultas Kedokteran Hewan,1900-09-01,571426260.0,2021-01-01,2023-09-18 10:29:53.940485
2131.0,10600.0,Fakultas Kedokteran Hewan,1900-10-01,669862503.0,2021-01-01,2023-09-18 10:29:54.008025
2132.0,10600.0,Fakultas Kedokteran Hewan,1900-11-01,1166152298.0,2021-01-01,2023-09-18 10:29:54.074882
2133.0,11100.0,Fakultas Ilmu Budaya,1900-04-01,242873635.0,2020-01-01,2023-09-18 10:29:39.520843
2134.0,11100.0,Fakultas Ilmu Budaya,1900-05-01,478822700.0,2020-01-01,2023-09-18 10:29:39.679676
2135.0,11100.0,Fakultas Ilmu Budaya,1900-06-01,735474402.0,2020-01-01,2023-09-18 10:29:39.738365
2136.0,11100.0,Fakultas Ilmu Budaya,1900-07-01,725220372.0,2020-01-01,2023-09-18 10:29:39.77122
2137.0,11100.0,Fakultas Ilmu Budaya,1900-08-01,889990544.0,2020-01-01,2023-09-18 10:29:39.818487
2138.0,11100.0,Fakultas Ilmu Budaya,1900-09-01,759030851.0,2020-01-01,2023-09-18 10:29:39.868597
2139.0,11100.0,Fakultas Ilmu Budaya,1900-10-01,559527988.0,2020-01-01,2023-09-18 10:29:39.91282
2140.0,11100.0,Fakultas Ilmu Budaya,1900-11-01,539245556.0,2020-01-01,2023-09-18 10:29:39.946231
2141.0,11100.0,Fakultas Ilmu Budaya,1900-12-01,2530894691.0,2020-01-01,2023-09-18 10:29:39.996302
2142.0,11200.0,Fakultas Keperawatan,1900-01-01,72581379.0,2020-01-01,2023-09-18 10:29:40.063528
2143.0,11200.0,Fakultas Keperawatan,1900-02-01,399640032.0,2020-01-01,2023-09-18 10:29:40.172362
2144.0,11200.0,Fakultas Keperawatan,1900-03-01,188266463.0,2020-01-01,2023-09-18 10:29:40.222079
2145.0,11200.0,Fakultas Keperawatan,1900-04-01,394387843.0,2020-01-01,2023-09-18 10:29:40.255612
2146.0,11200.0,Fakultas Keperawatan,1900-05-01,730129079.0,2020-01-01,2023-09-18 10:29:40.306125
2147.0,11200.0,Fakultas Keperawatan,1900-06-01,131545000.0,2020-01-01,2023-09-18 10:29:40.339545
2148.0,11200.0,Fakultas Keperawatan,1900-07-01,742271940.0,2020-01-01,2023-09-18 10:29:40.372843
2149.0,11200.0,Fakultas Keperawatan,1900-08-01,602055040.0,2020-01-01,2023-09-18 10:29:40.40654
2150.0,11200.0,Fakultas Keperawatan,1900-09-01,778864795.0,2020-01-01,2023-09-18 10:29:40.456879
2151.0,11200.0,Fakultas Keperawatan,1900-10-01,779612667.0,2020-01-01,2023-09-18 10:29:40.489912
2152.0,11200.0,Fakultas Keperawatan,1900-11-01,288528002.0,2020-01-01,2023-09-18 10:29:40.523757
2153.0,11200.0,Fakultas Keperawatan,1900-12-01,2781025185.0,2020-01-01,2023-09-18 10:29:40.557131
2154.0,11300.0,Fakultas Perikanan dan Kelautan,1900-01-01,16022769.0,2020-01-01,2023-09-18 10:29:40.596824
2155.0,11300.0,Fakultas Perikanan dan Kelautan,1900-02-01,163112725.0,2020-01-01,2023-09-18 10:29:40.716942
2156.0,11300.0,Fakultas Perikanan dan Kelautan,1900-03-01,333429419.0,2020-01-01,2023-09-18 10:29:40.764063
2157.0,11300.0,Fakultas Perikanan dan Kelautan,1900-04-01,411104600.0,2020-01-01,2023-09-18 10:29:40.830739
2158.0,11300.0,Fakultas Perikanan dan Kelautan,1900-05-01,408611387.0,2020-01-01,2023-09-18 10:29:40.864121
2159.0,11300.0,Fakultas Perikanan dan Kelautan,1900-06-01,390496542.0,2020-01-01,2023-09-18 10:29:40.934151
2160.0,11300.0,Fakultas Perikanan dan Kelautan,1900-07-01,69124940.0,2020-01-01,2023-09-18 10:29:41.023479
2161.0,11300.0,Fakultas Perikanan dan Kelautan,1900-08-01,380436191.0,2020-01-01,2023-09-18 10:29:41.342139
2162.0,11300.0,Fakultas Perikanan dan Kelautan,1900-09-01,709661845.0,2020-01-01,2023-09-18 10:29:41.392373
2163.0,11300.0,Fakultas Perikanan dan Kelautan,1900-10-01,434347122.0,2020-01-01,2023-09-18 10:29:41.409591
2164.0,11300.0,Fakultas Perikanan dan Kelautan,1900-11-01,149384459.0,2020-01-01,2023-09-18 10:29:41.425728
2165.0,11300.0,Fakultas Perikanan dan Kelautan,1900-12-01,1648742965.0,2020-01-01,2023-09-18 10:29:41.442533
2166.0,11400.0,Program Pascasarjana,1900-01-01,86450000.0,2020-01-01,2023-09-18 10:29:41.459457
2167.0,11400.0,Program Pascasarjana,1900-02-01,157471461.0,2020-01-01,2023-09-18 10:29:41.4761
2168.0,11400.0,Program Pascasarjana,1900-03-01,178252475.0,2020-01-01,2023-09-18 10:29:41.493357
2169.0,11400.0,Program Pascasarjana,1900-04-01,183809823.0,2020-01-01,2023-09-18 10:29:41.518371
2170.0,11400.0,Program Pascasarjana,1900-05-01,72916466.0,2020-01-01,2023-09-18 10:29:41.534445
2171.0,11400.0,Program Pascasarjana,1900-06-01,320534014.0,2020-01-01,2023-09-18 10:29:41.678353
2172.0,11400.0,Program Pascasarjana,1900-07-01,413523868.0,2020-01-01,2023-09-18 10:29:41.803146
2173.0,11400.0,Program Pascasarjana,1900-08-01,118694021.0,2020-01-01,2023-09-18 10:29:41.827638
2174.0,11400.0,Program Pascasarjana,1900-09-01,255148966.0,2020-01-01,2023-09-18 10:29:41.852482
2175.0,11400.0,Program Pascasarjana,1900-10-01,198098128.0,2020-01-01,2023-09-18 10:29:41.885519
2176.0,11400.0,Program Pascasarjana,1900-11-01,378602436.0,2020-01-01,2023-09-18 10:29:41.919351
2177.0,11400.0,Program Pascasarjana,1900-12-01,1516882702.0,2020-01-01,2023-09-18 10:29:41.969525
2178.0,11500.0,Fakultas Vokasi,1900-02-01,385208030.0,2020-01-01,2023-09-18 10:29:42.02859
2179.0,11500.0,Fakultas Vokasi,1900-03-01,932380164.0,2020-01-01,2023-09-18 10:29:42.061769
2180.0,11500.0,Fakultas Vokasi,1900-04-01,617042650.0,2020-01-01,2023-09-18 10:29:42.111983
2181.0,11500.0,Fakultas Vokasi,1900-05-01,1664721800.0,2020-01-01,2023-09-18 10:29:42.145261
2182.0,11500.0,Fakultas Vokasi,1900-06-01,228232000.0,2020-01-01,2023-09-18 10:29:42.178843
2183.0,11500.0,Fakultas Vokasi,1900-07-01,1260816947.0,2020-01-01,2023-09-18 10:29:42.21186
2184.0,11500.0,Fakultas Vokasi,1900-08-01,1734037705.0,2020-01-01,2023-09-18 10:29:42.245741
2185.0,11500.0,Fakultas Vokasi,1900-09-01,1305583083.0,2020-01-01,2023-09-18 10:29:42.278754
2186.0,11500.0,Fakultas Vokasi,1900-10-01,1316159772.0,2020-01-01,2023-09-18 10:29:42.312451
2187.0,11500.0,Fakultas Vokasi,1900-11-01,1537583234.0,2020-01-01,2023-09-18 10:29:42.345951
2188.0,11500.0,Fakultas Vokasi,1900-12-01,4198025371.0,2020-01-01,2023-09-18 10:29:42.379403
2189.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-01-01,47270772.0,2020-01-01,2023-09-18 10:29:42.467623
2190.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-02-01,333222629.0,2020-01-01,2023-09-18 10:29:42.546226
2191.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-03-01,182295609.0,2020-01-01,2023-09-18 10:29:42.579607
2192.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-04-01,262551807.0,2020-01-01,2023-09-18 10:29:42.613626
2193.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-05-01,122761733.0,2020-01-01,2023-09-18 10:29:42.838277
2194.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-06-01,278464350.0,2020-01-01,2023-09-18 10:29:42.880695
2195.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-07-01,186974960.0,2020-01-01,2023-09-18 10:29:42.947814
2196.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-08-01,576679090.0,2020-01-01,2023-09-18 10:29:42.99787
2197.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-09-01,789488070.0,2020-01-01,2023-09-18 10:29:43.031154
2198.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-10-01,690026333.0,2020-01-01,2023-09-18 10:29:43.064298
2199.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-11-01,1157909618.0,2020-01-01,2023-09-18 10:29:43.097766
2200.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-12-01,1232634515.0,2020-01-01,2023-09-18 10:29:43.139671
2201.0,11700.0,Vokasi Keperawatan Lamongan,1900-02-01,14269718.0,2020-01-01,2023-09-18 10:29:43.173142
2202.0,11700.0,Vokasi Keperawatan Lamongan,1900-03-01,-11545000.0,2020-01-01,2023-09-18 10:29:43.206362
2203.0,11700.0,Vokasi Keperawatan Lamongan,1900-06-01,-20193000.0,2020-01-01,2023-09-18 10:29:43.239796
2204.0,11700.0,Vokasi Keperawatan Lamongan,1900-07-01,6815850.0,2020-01-01,2023-09-18 10:29:43.273269
2205.0,11700.0,Vokasi Keperawatan Lamongan,1900-08-01,63300783.0,2020-01-01,2023-09-18 10:29:43.32318
2206.0,11700.0,Vokasi Keperawatan Lamongan,1900-09-01,19890000.0,2020-01-01,2023-09-18 10:29:43.356669
2207.0,11700.0,Vokasi Keperawatan Lamongan,1900-10-01,91968341.0,2020-01-01,2023-09-18 10:29:43.390302
2208.0,11700.0,Vokasi Keperawatan Lamongan,1900-11-01,15746067.0,2020-01-01,2023-09-18 10:29:43.42361
2209.0,11700.0,Vokasi Keperawatan Lamongan,1900-12-01,265371520.0,2020-01-01,2023-09-18 10:29:43.456915
2210.0,11800.0,Vokasi Keperawatan Gresik,1900-02-01,3208167.0,2020-01-01,2023-09-18 10:29:43.490265
2211.0,11800.0,Vokasi Keperawatan Gresik,1900-03-01,-18175000.0,2020-01-01,2023-09-18 10:29:43.523972
2212.0,11800.0,Vokasi Keperawatan Gresik,1900-06-01,17014000.0,2020-01-01,2023-09-18 10:29:43.557504
2213.0,11800.0,Vokasi Keperawatan Gresik,1900-08-01,256347745.0,2020-01-01,2023-09-18 10:29:43.590718
2214.0,11800.0,Vokasi Keperawatan Gresik,1900-09-01,-21280000.0,2020-01-01,2023-09-18 10:29:43.640918
2215.0,11800.0,Vokasi Keperawatan Gresik,1900-10-01,47562411.0,2020-01-01,2023-09-18 10:29:43.800392
2216.0,11800.0,Vokasi Keperawatan Gresik,1900-11-01,123859680.0,2020-01-01,2023-09-18 10:29:43.833198
2217.0,11800.0,Vokasi Keperawatan Gresik,1900-12-01,158859494.0,2020-01-01,2023-09-18 10:29:43.866661
2218.0,10600.0,Fakultas Kedokteran Hewan,1900-04-01,765000341.0,2020-01-01,2023-09-18 10:29:43.849845
2219.0,10600.0,Fakultas Kedokteran Hewan,1900-05-01,1126072903.0,2020-01-01,2023-09-18 10:29:43.883434
2220.0,10600.0,Fakultas Kedokteran Hewan,1900-06-01,528728030.0,2020-01-01,2023-09-18 10:29:43.991707
2221.0,10600.0,Fakultas Kedokteran Hewan,1900-07-01,332458925.0,2020-01-01,2023-09-18 10:29:44.024931
2222.0,10600.0,Fakultas Kedokteran Hewan,1900-08-01,560231057.0,2020-01-01,2023-09-18 10:29:44.058292
2223.0,10600.0,Fakultas Kedokteran Hewan,1900-09-01,169763359.0,2020-01-01,2023-09-18 10:29:44.12524
2224.0,10600.0,Fakultas Kedokteran Hewan,1900-10-01,1426003296.0,2020-01-01,2023-09-18 10:29:44.192542
2225.0,10600.0,Fakultas Kedokteran Hewan,1900-11-01,661652236.0,2020-01-01,2023-09-18 10:29:44.25921
2226.0,10600.0,Fakultas Kedokteran Hewan,1900-12-01,3632164608.0,2020-01-01,2023-09-18 10:29:44.293193
2227.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-01-01,128267134.0,2020-01-01,2023-09-18 10:29:44.326325
2228.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-02-01,738125379.0,2020-01-01,2023-09-18 10:29:44.368986
2229.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-03-01,1150409659.0,2020-01-01,2023-09-18 10:29:44.426563
2230.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-04-01,708989097.0,2020-01-01,2023-09-18 10:29:44.494038
2231.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-05-01,1067157074.0,2020-01-01,2023-09-18 10:29:44.543662
2232.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-06-01,905944272.0,2020-01-01,2023-09-18 10:29:44.577456
2233.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-07-01,1972956201.0,2020-01-01,2023-09-18 10:29:44.610418
2234.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-08-01,762184776.0,2020-01-01,2023-09-18 10:29:44.643653
2235.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-09-01,725806488.0,2020-01-01,2023-09-18 10:29:44.678519
2236.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-10-01,958153664.0,2020-01-01,2023-09-18 10:29:44.711841
2237.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-11-01,1045444813.0,2020-01-01,2023-09-18 10:29:44.745648
2238.0,10700.0,Fakultas Ilmu Sosial dan Ilmu Politik,1900-12-01,5123729761.0,2020-01-01,2023-09-18 10:29:44.778717
2239.0,10800.0,Fakultas Sains dan Teknologi,1900-01-01,170605974.0,2020-01-01,2023-09-18 10:29:44.812296
2240.0,10800.0,Fakultas Sains dan Teknologi,1900-02-01,375339626.0,2020-01-01,2023-09-18 10:29:44.963297
2241.0,10800.0,Fakultas Sains dan Teknologi,1900-03-01,1357457853.0,2020-01-01,2023-09-18 10:29:45.075673
2242.0,10800.0,Fakultas Sains dan Teknologi,1900-04-01,735557449.0,2020-01-01,2023-09-18 10:29:45.180089
2243.0,10800.0,Fakultas Sains dan Teknologi,1900-05-01,2130818575.0,2020-01-01,2023-09-18 10:29:45.229429
2244.0,10800.0,Fakultas Sains dan Teknologi,1900-06-01,973308199.0,2020-01-01,2023-09-18 10:29:45.296336
2245.0,10800.0,Fakultas Sains dan Teknologi,1900-07-01,1828791619.0,2020-01-01,2023-09-18 10:29:45.346763
2246.0,10800.0,Fakultas Sains dan Teknologi,1900-08-01,1066248090.0,2020-01-01,2023-09-18 10:29:45.379857
2247.0,10800.0,Fakultas Sains dan Teknologi,1900-09-01,2001522482.0,2020-01-01,2023-09-18 10:29:45.413427
2248.0,10800.0,Fakultas Sains dan Teknologi,1900-10-01,1594232284.0,2020-01-01,2023-09-18 10:29:45.446582
2249.0,10800.0,Fakultas Sains dan Teknologi,1900-11-01,1630719296.0,2020-01-01,2023-09-18 10:29:45.480334
2250.0,10800.0,Fakultas Sains dan Teknologi,1900-12-01,4210013603.0,2020-01-01,2023-09-18 10:29:45.513834
2251.0,10900.0,Fakultas Kesehatan Masyarakat,1900-01-01,394644806.0,2020-01-01,2023-09-18 10:29:45.563815
2252.0,10900.0,Fakultas Kesehatan Masyarakat,1900-02-01,810093110.0,2020-01-01,2023-09-18 10:29:45.597134
2253.0,10900.0,Fakultas Kesehatan Masyarakat,1900-03-01,1083699380.0,2020-01-01,2023-09-18 10:29:45.647154
2254.0,10900.0,Fakultas Kesehatan Masyarakat,1900-04-01,866872002.0,2020-01-01,2023-09-18 10:29:45.681759
2255.0,10900.0,Fakultas Kesehatan Masyarakat,1900-05-01,1030770335.0,2020-01-01,2023-09-18 10:29:45.768013
2256.0,10900.0,Fakultas Kesehatan Masyarakat,1900-06-01,692167878.0,2020-01-01,2023-09-18 10:29:45.818124
2257.0,10900.0,Fakultas Kesehatan Masyarakat,1900-07-01,594949210.0,2020-01-01,2023-09-18 10:29:45.954574
2258.0,10900.0,Fakultas Kesehatan Masyarakat,1900-08-01,667976836.0,2020-01-01,2023-09-18 10:29:46.142458
2259.0,10900.0,Fakultas Kesehatan Masyarakat,1900-09-01,1496001581.0,2020-01-01,2023-09-18 10:29:46.178212
2260.0,10900.0,Fakultas Kesehatan Masyarakat,1900-10-01,1523928683.0,2020-01-01,2023-09-18 10:29:46.208916
2261.0,10900.0,Fakultas Kesehatan Masyarakat,1900-11-01,2367104525.0,2020-01-01,2023-09-18 10:29:46.233886
2262.0,10900.0,Fakultas Kesehatan Masyarakat,1900-12-01,5338187919.0,2020-01-01,2023-09-18 10:29:46.258702
2263.0,11000.0,Fakultas Psikologi,1900-01-01,213347192.0,2020-01-01,2023-09-18 10:29:46.409378
2264.0,11000.0,Fakultas Psikologi,1900-02-01,444792252.0,2020-01-01,2023-09-18 10:29:46.425765
2265.0,11000.0,Fakultas Psikologi,1900-03-01,444252972.0,2020-01-01,2023-09-18 10:29:46.451046
2266.0,11000.0,Fakultas Psikologi,1900-04-01,367275625.0,2020-01-01,2023-09-18 10:29:46.484515
2267.0,11000.0,Fakultas Psikologi,1900-05-01,349643840.0,2020-01-01,2023-09-18 10:29:46.499591
2268.0,11000.0,Fakultas Psikologi,1900-06-01,600664265.0,2020-01-01,2023-09-18 10:29:46.534509
2269.0,11000.0,Fakultas Psikologi,1900-07-01,1022088005.0,2020-01-01,2023-09-18 10:29:46.568347
2270.0,11000.0,Fakultas Psikologi,1900-08-01,998616096.0,2020-01-01,2023-09-18 10:29:46.625047
2271.0,11000.0,Fakultas Psikologi,1900-09-01,462417367.0,2020-01-01,2023-09-18 10:29:46.678019
2272.0,11000.0,Fakultas Psikologi,1900-10-01,384360241.0,2020-01-01,2023-09-18 10:29:46.702066
2273.0,11000.0,Fakultas Psikologi,1900-11-01,1098674890.0,2020-01-01,2023-09-18 10:29:46.752835
2274.0,11000.0,Fakultas Psikologi,1900-12-01,2076781211.0,2020-01-01,2023-09-18 10:29:46.785951
2275.0,11100.0,Fakultas Ilmu Budaya,1900-01-01,25433812.0,2020-01-01,2023-09-18 10:29:46.819665
2276.0,11100.0,Fakultas Ilmu Budaya,1900-02-01,348736241.0,2020-01-01,2023-09-18 10:29:46.852888
2277.0,11100.0,Fakultas Ilmu Budaya,1900-03-01,526737359.0,2020-01-01,2023-09-18 10:29:46.886472
2278.0,11100.0,Fakultas Ilmu Budaya,1900-04-01,242873635.0,2020-01-01,2023-09-18 10:29:46.919688
2279.0,11100.0,Fakultas Ilmu Budaya,1900-05-01,478822700.0,2020-01-01,2023-09-18 10:29:46.969713
2280.0,11100.0,Fakultas Ilmu Budaya,1900-06-01,735474402.0,2020-01-01,2023-09-18 10:29:47.003219
2281.0,11100.0,Fakultas Ilmu Budaya,1900-07-01,725220372.0,2020-01-01,2023-09-18 10:29:47.053426
2282.0,11100.0,Fakultas Ilmu Budaya,1900-08-01,889990544.0,2020-01-01,2023-09-18 10:29:47.206079
2283.0,11100.0,Fakultas Ilmu Budaya,1900-09-01,759030851.0,2020-01-01,2023-09-18 10:29:47.357825
2284.0,11100.0,Fakultas Ilmu Budaya,1900-10-01,559527988.0,2020-01-01,2023-09-18 10:29:47.407967
2285.0,11100.0,Fakultas Ilmu Budaya,1900-11-01,539245556.0,2020-01-01,2023-09-18 10:29:47.457739
2286.0,11100.0,Fakultas Ilmu Budaya,1900-12-01,2530894691.0,2020-01-01,2023-09-18 10:29:47.555414
2287.0,11200.0,Fakultas Keperawatan,1900-01-01,72581379.0,2020-01-01,2023-09-18 10:29:47.669645
2288.0,11200.0,Fakultas Keperawatan,1900-02-01,399640032.0,2020-01-01,2023-09-18 10:29:47.719283
2289.0,11200.0,Fakultas Keperawatan,1900-03-01,188266463.0,2020-01-01,2023-09-18 10:29:47.764192
2290.0,11200.0,Fakultas Keperawatan,1900-04-01,394387843.0,2020-01-01,2023-09-18 10:29:47.798735
2291.0,11200.0,Fakultas Keperawatan,1900-05-01,730129079.0,2020-01-01,2023-09-18 10:29:47.831223
